PNR,age,is_regular,days_before_flight,no_show_prob,no_show
PNR10048219,48,0,13,0.12083333333333333,0
PNR10048220,58,0,44,0.2866666666666667,0
PNR10048221,41,0,49,0.15083333333333332,0
PNR10048222,32,0,15,0.1325,0
PNR10048223,66,1,4,0.18333333333333332,0
PNR10048224,51,1,41,0.07416666666666666,0
PNR10048225,23,1,20,0.14666666666666667,0
PNR10048226,20,1,48,0.17,0
PNR10048227,43,0,8,0.11666666666666667,0
PNR10048228,31,0,24,0.14,0
PNR10048229,64,0,4,0.25333333333333335,0
PNR10048230,39,0,30,0.135,0
PNR10048231,26,0,34,0.14833333333333334,0
PNR10048232,60,0,89,0.32416666666666666,0
PNR10048233,63,0,51,0.2925,1
PNR10048234,63,0,6,0.255,0
PNR10048235,22,1,21,0.1475,0
PNR10048236,29,0,100,0.20333333333333334,1
PNR10048237,29,0,6,0.125,1
PNR10048238,38,0,4,0.11333333333333333,0
PNR10048239,32,1,11,0.05916666666666667,0
PNR10048240,41,0,60,0.16,0
PNR10048241,30,0,13,0.13083333333333333,0
PNR10048242,66,1,40,0.21333333333333332,1
PNR10048243,73,0,16,0.2633333333333333,0
PNR10048244,46,0,30,0.135,0
PNR10048245,42,0,8,0.11666666666666667,0
PNR10048246,65,0,21,0.2675,0
PNR10048247,70,0,3,0.2525,0
PNR10048248,28,0,29,0.14416666666666667,0
PNR10048249,29,0,18,0.135,1
PNR10048250,24,0,6,0.20500000000000002,1
PNR10048251,33,1,23,0.06916666666666667,0
PNR10048252,47,1,10,0.048333333333333325,0
PNR10048253,54,1,9,0.047499999999999994,0
PNR10048254,29,1,7,0.05583333333333334,0
PNR10048255,43,0,50,0.15166666666666667,0
PNR10048256,47,0,59,0.15916666666666668,0
PNR10048257,55,1,30,0.06499999999999999,0
PNR10048258,58,1,29,0.20416666666666666,0
PNR10048259,44,0,14,0.12166666666666667,0
PNR10048260,23,1,74,0.19166666666666665,0
PNR10048261,59,0,86,0.32166666666666666,0
PNR10048262,34,0,34,0.14833333333333334,0
PNR10048263,30,1,12,0.060000000000000005,0
PNR10048264,38,1,36,0.06999999999999999,0
PNR10048265,38,0,20,0.12666666666666668,0
PNR10048266,28,1,6,0.055,0
PNR10048267,39,1,5,0.04416666666666666,0
PNR10048268,47,0,6,0.115,0
PNR10048269,53,0,34,0.13833333333333334,0
PNR10048270,50,0,31,0.13583333333333333,0
PNR10048271,69,0,8,0.25666666666666665,0
PNR10048272,35,0,42,0.155,0
PNR10048273,21,1,93,0.20750000000000002,0
PNR10048274,63,1,1,0.18083333333333332,0
PNR10048275,39,0,5,0.11416666666666667,0
PNR10048276,74,0,38,0.2816666666666667,0
PNR10048277,57,0,35,0.2791666666666667,0
PNR10048278,21,0,7,0.20583333333333334,0
PNR10048279,32,0,46,0.15833333333333333,0
PNR10048280,58,1,3,0.1825,0
PNR10048281,25,1,25,0.15083333333333335,0
PNR10048282,37,1,25,0.06083333333333332,0
PNR10048283,50,0,38,0.14166666666666666,1
PNR10048284,67,1,57,0.22749999999999998,0
PNR10048285,45,0,59,0.15916666666666668,0
PNR10048286,54,1,37,0.07083333333333333,1
PNR10048287,68,1,56,0.22666666666666666,1
PNR10048288,43,1,50,0.08166666666666667,0
PNR10048289,34,0,69,0.17750000000000002,1
PNR10048290,45,1,4,0.04333333333333333,0
PNR10048291,38,0,2,0.11166666666666666,0
PNR10048292,66,0,39,0.2825,0
PNR10048293,26,0,18,0.135,0
PNR10048294,54,1,53,0.08416666666666667,0
PNR10048295,42,0,22,0.12833333333333333,0
PNR10048296,31,1,129,0.1575,0
PNR10048297,39,1,3,0.042499999999999996,0
PNR10048298,64,1,26,0.20166666666666666,0
PNR10048299,53,1,20,0.05666666666666666,0
PNR10048300,49,0,6,0.115,1
PNR10048301,41,0,53,0.15416666666666667,1
PNR10048302,65,1,37,0.21083333333333332,1
PNR10048303,25,0,10,0.20833333333333334,0
PNR10048304,48,0,5,0.11416666666666667,0
PNR10048305,66,1,19,0.19583333333333333,0
PNR10048306,28,1,3,0.052500000000000005,0
PNR10048307,62,0,4,0.25333333333333335,0
PNR10048308,46,1,6,0.04499999999999999,0
PNR10048309,49,1,4,0.04333333333333333,0
PNR10048310,30,0,39,0.15250000000000002,0
PNR10048311,29,0,12,0.13,0
PNR10048312,47,1,7,0.04583333333333333,0
PNR10048313,22,0,5,0.2041666666666667,0
PNR10048314,58,1,92,0.25666666666666665,1
PNR10048315,23,0,13,0.21083333333333334,0
PNR10048316,57,0,35,0.2791666666666667,1
PNR10048317,27,0,1,0.12083333333333335,0
PNR10048318,31,0,31,0.14583333333333334,1
PNR10048319,29,0,20,0.1366666666666667,0
PNR10048320,32,0,41,0.15416666666666667,1
PNR10048321,49,0,21,0.1275,0
PNR10048322,50,0,16,0.12333333333333334,0
PNR10048323,59,1,84,0.25,0
PNR10048324,59,1,3,0.1825,0
PNR10048325,71,1,63,0.23249999999999998,1
PNR10048326,49,0,68,0.16666666666666666,1
PNR10048327,46,1,48,0.07999999999999999,1
PNR10048328,22,0,44,0.2366666666666667,1
PNR10048329,28,0,83,0.18916666666666668,1
PNR10048330,52,1,58,0.08833333333333332,0
PNR10048331,54,0,2,0.11166666666666666,0
PNR10048332,28,1,35,0.07916666666666666,0
PNR10048333,27,0,71,0.17916666666666667,1
PNR10048334,39,0,7,0.11583333333333333,0
PNR10048335,54,0,45,0.1475,0
PNR10048336,30,0,4,0.12333333333333334,0
PNR10048337,33,0,8,0.12666666666666668,0
PNR10048338,35,1,5,0.05416666666666667,0
PNR10048339,18,0,1,0.20083333333333334,0
PNR10048340,37,1,1,0.040833333333333326,0
PNR10048341,30,0,37,0.15083333333333335,0
PNR10048342,35,1,31,0.07583333333333334,0
PNR10048343,27,0,28,0.14333333333333334,0
PNR10048344,20,1,5,0.13416666666666668,0
PNR10048345,61,0,14,0.26166666666666666,0
PNR10048346,55,0,90,0.185,0
PNR10048347,32,0,94,0.19833333333333336,0
PNR10048348,47,0,36,0.14,0
PNR10048349,71,1,11,0.18916666666666665,0
PNR10048350,18,1,23,0.14916666666666667,1
PNR10048351,21,1,1,0.13083333333333333,0
PNR10048352,33,1,51,0.0925,0
PNR10048353,55,0,33,0.1375,0
PNR10048354,53,1,19,0.055833333333333325,0
PNR10048355,22,0,9,0.20750000000000002,1
PNR10048356,23,1,55,0.17583333333333334,0
PNR10048357,62,1,69,0.2375,1
PNR10048358,20,0,2,0.2016666666666667,0
PNR10048359,66,1,93,0.2575,0
PNR10048360,47,1,9,0.047499999999999994,1
PNR10048361,52,0,23,0.12916666666666665,0
PNR10048362,47,0,38,0.14166666666666666,1
PNR10048363,65,0,9,0.2575,1
PNR10048364,22,1,34,0.15833333333333333,0
PNR10048365,38,1,12,0.049999999999999996,0
PNR10048366,18,0,112,0.29333333333333333,0
PNR10048367,40,1,44,0.07666666666666666,0
PNR10048368,66,0,48,0.29,1
PNR10048369,63,0,27,0.2725,1
PNR10048370,75,0,99,0.3325,1
PNR10048371,19,0,30,0.225,1
PNR10048372,30,0,9,0.1275,0
PNR10048373,38,1,8,0.04666666666666666,0
PNR10048374,40,0,68,0.16666666666666666,0
PNR10048375,24,0,8,0.20666666666666667,0
PNR10048376,23,0,94,0.2783333333333333,0
PNR10048377,23,0,36,0.23,0
PNR10048378,47,0,1,0.11083333333333334,0
PNR10048379,28,0,1,0.12083333333333335,0
PNR10048380,58,1,4,0.18333333333333332,1
PNR10048381,71,0,28,0.2733333333333333,0
PNR10048382,55,0,2,0.11166666666666666,0
PNR10048383,38,0,23,0.12916666666666665,0
PNR10048384,31,0,49,0.16083333333333333,0
PNR10048385,36,1,1,0.040833333333333326,0
PNR10048386,33,0,12,0.13,0
PNR10048387,53,0,17,0.12416666666666666,0
PNR10048388,73,0,25,0.2708333333333333,0
PNR10048389,46,0,41,0.14416666666666667,1
PNR10048390,34,1,12,0.060000000000000005,0
PNR10048391,71,0,29,0.27416666666666667,0
PNR10048392,52,0,5,0.11416666666666667,1
PNR10048393,72,0,10,0.25833333333333336,0
PNR10048394,69,0,69,0.3075,1
PNR10048395,46,0,12,0.12,0
PNR10048396,52,1,2,0.04166666666666666,0
PNR10048397,29,1,10,0.058333333333333334,0
PNR10048398,55,0,21,0.1275,0
PNR10048399,38,0,79,0.17583333333333334,0
PNR10048400,48,1,1,0.040833333333333326,0
PNR10048401,72,0,5,0.25416666666666665,0
PNR10048402,26,0,46,0.15833333333333333,0
PNR10048403,48,1,9,0.047499999999999994,0
PNR10048404,25,1,8,0.13666666666666666,0
PNR10048405,70,1,23,0.19916666666666666,0
PNR10048406,19,1,39,0.1625,1
PNR10048407,27,0,33,0.14750000000000002,0
PNR10048408,57,0,23,0.26916666666666667,0
PNR10048409,29,0,1,0.12083333333333335,0
PNR10048410,28,1,2,0.051666666666666666,0
PNR10048411,74,0,3,0.2525,0
PNR10048412,38,1,18,0.05499999999999999,0
PNR10048413,55,0,18,0.125,0
PNR10048414,68,1,70,0.23833333333333334,0
PNR10048415,24,1,14,0.14166666666666666,0
PNR10048416,45,0,9,0.1175,0
PNR10048417,20,0,5,0.2041666666666667,0
PNR10048418,41,1,48,0.07999999999999999,0
PNR10048419,50,1,32,0.06666666666666667,0
PNR10048420,57,0,37,0.2808333333333333,1
PNR10048421,38,0,41,0.14416666666666667,0
PNR10048422,71,1,1,0.18083333333333332,0
PNR10048423,31,0,102,0.20500000000000002,0
PNR10048424,47,1,11,0.049166666666666664,0
PNR10048425,75,0,8,0.25666666666666665,0
PNR10048426,23,1,4,0.13333333333333333,0
PNR10048427,51,1,14,0.05166666666666666,0
PNR10048428,67,0,1,0.25083333333333335,0
PNR10048429,32,1,18,0.065,0
PNR10048430,29,0,16,0.13333333333333333,0
PNR10048431,41,0,1,0.11083333333333334,0
PNR10048432,52,0,32,0.13666666666666666,0
PNR10048433,59,1,14,0.19166666666666665,0
PNR10048434,50,0,70,0.16833333333333333,1
PNR10048435,37,1,24,0.06,0
PNR10048436,33,1,3,0.052500000000000005,0
PNR10048437,49,0,24,0.13,1
PNR10048438,54,1,30,0.06499999999999999,0
PNR10048439,63,1,46,0.21833333333333332,0
PNR10048440,45,0,1,0.11083333333333334,1
PNR10048441,32,0,10,0.12833333333333335,0
PNR10048442,27,0,2,0.12166666666666667,0
PNR10048443,20,0,22,0.21833333333333335,0
PNR10048444,38,0,41,0.14416666666666667,0
PNR10048445,53,0,71,0.16916666666666666,0
PNR10048446,34,1,18,0.065,0
PNR10048447,19,0,5,0.2041666666666667,0
PNR10048448,75,0,67,0.30583333333333335,0
PNR10048449,32,1,1,0.050833333333333335,0
PNR10048450,49,0,10,0.11833333333333333,0
PNR10048451,41,0,4,0.11333333333333333,0
PNR10048452,18,0,96,0.28,1
PNR10048453,19,1,11,0.13916666666666666,0
PNR10048454,19,0,9,0.20750000000000002,0
PNR10048455,22,1,6,0.135,0
PNR10048456,25,1,13,0.14083333333333334,0
PNR10048457,53,1,31,0.06583333333333333,1
PNR10048458,39,0,12,0.12,0
PNR10048459,61,0,5,0.25416666666666665,0
PNR10048460,19,0,15,0.21250000000000002,0
PNR10048461,44,0,6,0.115,0
PNR10048462,22,1,1,0.13083333333333333,0
PNR10048463,70,1,20,0.19666666666666666,0
PNR10048464,20,0,24,0.22,0
PNR10048465,39,0,13,0.12083333333333333,0
PNR10048466,46,1,5,0.04416666666666666,0
PNR10048467,22,1,7,0.13583333333333333,0
PNR10048468,68,1,23,0.19916666666666666,0
PNR10048469,68,1,11,0.18916666666666665,0
PNR10048470,53,0,21,0.1275,0
PNR10048471,39,1,105,0.1275,0
PNR10048472,25,0,6,0.20500000000000002,0
PNR10048473,49,1,54,0.08499999999999999,0
PNR10048474,47,0,30,0.135,1
PNR10048475,45,1,36,0.06999999999999999,0
PNR10048476,58,0,9,0.2575,0
PNR10048477,49,0,2,0.11166666666666666,1
PNR10048478,20,0,17,0.21416666666666667,0
PNR10048479,40,0,12,0.12,0
PNR10048480,38,1,1,0.040833333333333326,0
PNR10048481,34,0,39,0.15250000000000002,0
PNR10048482,33,1,168,0.19,0
PNR10048483,42,0,12,0.12,0
PNR10048484,46,1,124,0.1433333333333333,0
PNR10048485,63,0,65,0.30416666666666664,0
PNR10048486,49,1,10,0.048333333333333325,0
PNR10048487,45,1,1,0.040833333333333326,0
PNR10048488,51,0,180,0.26,0
PNR10048489,75,1,40,0.21333333333333332,0
PNR10048490,32,0,25,0.14083333333333334,0
PNR10048491,74,0,11,0.25916666666666666,0
PNR10048492,25,1,20,0.14666666666666667,0
PNR10048493,31,0,20,0.1366666666666667,0
PNR10048494,53,0,33,0.1375,0
PNR10048495,74,1,31,0.2058333333333333,0
PNR10048496,42,1,83,0.10916666666666666,0
PNR10048497,19,0,36,0.23,0
PNR10048498,25,1,45,0.1675,0
PNR10048499,54,0,29,0.13416666666666666,0
PNR10048500,54,1,15,0.05249999999999999,0
PNR10048501,67,1,60,0.22999999999999998,0
PNR10048502,28,0,123,0.2225,0
PNR10048503,26,1,1,0.050833333333333335,0
PNR10048504,47,0,57,0.1575,0
PNR10048505,24,0,70,0.25833333333333336,0
PNR10048506,58,1,40,0.21333333333333332,0
PNR10048507,28,1,7,0.05583333333333334,0
PNR10048508,54,0,30,0.135,0
PNR10048509,49,0,32,0.13666666666666666,0
PNR10048510,32,0,27,0.14250000000000002,0
PNR10048511,32,0,13,0.13083333333333333,0
PNR10048512,26,1,68,0.10666666666666666,0
PNR10048513,42,1,37,0.07083333333333333,0
PNR10048514,50,1,22,0.05833333333333333,0
PNR10048515,75,1,7,0.18583333333333332,0
PNR10048516,45,0,6,0.115,0
PNR10048517,33,0,64,0.17333333333333334,1
PNR10048518,42,1,12,0.049999999999999996,0
PNR10048519,29,0,84,0.19,0
PNR10048520,60,1,5,0.18416666666666667,0
PNR10048521,29,1,1,0.050833333333333335,0
PNR10048522,20,1,17,0.14416666666666667,0
PNR10048523,48,1,12,0.049999999999999996,0
PNR10048524,51,0,107,0.19916666666666666,0
PNR10048525,20,0,43,0.23583333333333334,0
PNR10048526,32,1,6,0.055,0
PNR10048527,28,1,31,0.07583333333333334,0
PNR10048528,22,0,50,0.24166666666666667,0
PNR10048529,49,0,14,0.12166666666666667,0
PNR10048530,39,0,54,0.155,0
PNR10048531,38,0,1,0.11083333333333334,0
PNR10048532,58,1,92,0.25666666666666665,0
PNR10048533,57,0,19,0.2658333333333333,0
PNR10048534,52,0,12,0.12,0
PNR10048535,45,0,34,0.13833333333333334,1
PNR10048536,23,1,69,0.1875,0
PNR10048537,45,1,82,0.10833333333333332,0
PNR10048538,28,0,9,0.1275,0
PNR10048539,74,1,6,0.185,1
PNR10048540,66,0,3,0.2525,0
PNR10048541,62,0,22,0.2683333333333333,0
PNR10048542,28,1,4,0.05333333333333334,0
PNR10048543,40,1,96,0.12,0
PNR10048544,18,0,14,0.21166666666666667,1
PNR10048545,34,0,29,0.14416666666666667,0
PNR10048546,32,0,39,0.15250000000000002,0
PNR10048547,67,0,31,0.2758333333333333,0
PNR10048548,46,0,17,0.12416666666666666,0
PNR10048549,22,0,16,0.21333333333333335,0
PNR10048550,36,1,55,0.08583333333333333,0
PNR10048551,22,0,5,0.2041666666666667,0
PNR10048552,66,1,30,0.205,0
PNR10048553,34,1,180,0.2,1
PNR10048554,19,1,6,0.135,0
PNR10048555,38,0,8,0.11666666666666667,0
PNR10048556,24,1,112,0.22333333333333333,0
PNR10048557,32,0,9,0.1275,0
PNR10048558,27,0,2,0.12166666666666667,0
PNR10048559,30,0,18,0.135,0
PNR10048560,39,0,1,0.11083333333333334,0
PNR10048561,22,1,54,0.175,1
PNR10048562,19,0,18,0.21500000000000002,1
PNR10048563,56,0,13,0.2608333333333333,1
PNR10048564,39,1,23,0.05916666666666666,0
PNR10048565,67,1,5,0.18416666666666667,0
PNR10048566,45,0,7,0.11583333333333333,0
PNR10048567,52,1,11,0.049166666666666664,0
PNR10048568,18,0,3,0.2025,0
PNR10048569,33,1,16,0.06333333333333334,0
PNR10048570,21,1,20,0.14666666666666667,0
PNR10048571,43,1,10,0.048333333333333325,0
PNR10048572,51,1,6,0.04499999999999999,0
PNR10048573,29,1,86,0.12166666666666667,0
PNR10048574,52,1,30,0.06499999999999999,0
PNR10048575,31,0,6,0.125,0
PNR10048576,58,0,4,0.25333333333333335,0
PNR10048577,40,1,35,0.06916666666666665,1
PNR10048578,20,1,30,0.155,0
PNR10048579,47,0,44,0.14666666666666667,0
PNR10048580,19,0,36,0.23,0
PNR10048581,37,1,13,0.05083333333333333,1
PNR10048582,49,0,99,0.1925,0
PNR10048583,59,0,47,0.2891666666666667,1
PNR10048584,28,0,21,0.1375,0
PNR10048585,31,1,19,0.06583333333333333,0
PNR10048586,18,0,6,0.20500000000000002,0
PNR10048587,20,1,44,0.16666666666666669,1
PNR10048588,24,0,4,0.20333333333333334,0
PNR10048589,37,1,3,0.042499999999999996,0
PNR10048590,32,1,11,0.05916666666666667,0
PNR10048591,21,0,3,0.2025,0
PNR10048592,21,1,8,0.13666666666666666,1
PNR10048593,65,0,18,0.265,1
PNR10048594,44,1,7,0.04583333333333333,0
PNR10048595,31,0,78,0.185,0
PNR10048596,48,0,61,0.16083333333333333,0
PNR10048597,23,1,73,0.19083333333333333,0
PNR10048598,37,1,8,0.04666666666666666,0
PNR10048599,22,1,1,0.13083333333333333,0
PNR10048600,31,0,56,0.16666666666666669,1
PNR10048601,46,0,26,0.13166666666666665,0
PNR10048602,41,0,14,0.12166666666666667,0
PNR10048603,52,0,47,0.14916666666666667,1
PNR10048604,33,0,55,0.16583333333333333,0
PNR10048605,27,0,24,0.14,1
PNR10048606,69,1,45,0.2175,0
PNR10048607,68,0,20,0.26666666666666666,0
PNR10048608,22,0,13,0.21083333333333334,1
PNR10048609,41,1,4,0.04333333333333333,0
PNR10048610,47,1,27,0.06249999999999999,0
PNR10048611,24,0,9,0.20750000000000002,0
PNR10048612,47,1,38,0.07166666666666666,0
PNR10048613,24,1,8,0.13666666666666666,0
PNR10048614,38,0,35,0.13916666666666666,0
PNR10048615,45,0,25,0.13083333333333333,0
PNR10048616,34,0,28,0.14333333333333334,0
PNR10048617,57,0,98,0.33166666666666667,0
PNR10048618,39,1,26,0.06166666666666666,0
PNR10048619,20,0,7,0.20583333333333334,1
PNR10048620,22,0,29,0.22416666666666668,0
PNR10048621,39,0,28,0.13333333333333333,0
PNR10048622,27,0,1,0.12083333333333335,0
PNR10048623,45,1,107,0.12916666666666665,0
PNR10048624,21,0,72,0.26,0
PNR10048625,22,1,6,0.135,0
PNR10048626,45,1,29,0.06416666666666666,0
PNR10048627,45,0,1,0.11083333333333334,1
PNR10048628,48,0,24,0.13,0
PNR10048629,34,0,60,0.17,0
PNR10048630,34,1,36,0.08,0
PNR10048631,73,1,27,0.20249999999999999,1
PNR10048632,20,0,10,0.20833333333333334,0
PNR10048633,74,1,24,0.19999999999999998,1
PNR10048634,48,0,13,0.12083333333333333,1
PNR10048635,57,0,44,0.2866666666666667,0
PNR10048636,61,1,91,0.2558333333333333,0
PNR10048637,23,0,53,0.24416666666666667,0
PNR10048638,48,1,10,0.048333333333333325,0
PNR10048639,27,1,8,0.05666666666666667,0
PNR10048640,37,0,154,0.23833333333333334,0
PNR10048641,54,0,7,0.11583333333333333,0
PNR10048642,64,0,1,0.25083333333333335,0
PNR10048643,19,1,18,0.14500000000000002,0
PNR10048644,51,0,8,0.11666666666666667,0
PNR10048645,19,0,10,0.20833333333333334,0
PNR10048646,38,1,20,0.05666666666666666,0
PNR10048647,66,1,1,0.18083333333333332,0
PNR10048648,26,1,25,0.07083333333333333,0
PNR10048649,24,0,27,0.2225,0
PNR10048650,36,1,38,0.07166666666666666,0
PNR10048651,63,0,17,0.26416666666666666,1
PNR10048652,50,1,30,0.06499999999999999,1
PNR10048653,73,0,20,0.26666666666666666,1
PNR10048654,39,1,67,0.09583333333333333,1
PNR10048655,72,0,43,0.28583333333333333,0
PNR10048656,55,1,3,0.042499999999999996,0
PNR10048657,40,0,34,0.13833333333333334,0
PNR10048658,30,1,67,0.10583333333333333,0
PNR10048659,33,0,2,0.12166666666666667,0
PNR10048660,63,0,17,0.26416666666666666,1
PNR10048661,74,1,38,0.21166666666666667,0
PNR10048662,34,0,61,0.17083333333333334,0
PNR10048663,22,0,11,0.20916666666666667,1
PNR10048664,43,0,20,0.12666666666666668,0
PNR10048665,18,1,6,0.135,1
PNR10048666,66,0,8,0.25666666666666665,1
PNR10048667,24,0,16,0.21333333333333335,1
PNR10048668,62,0,36,0.28,0
PNR10048669,42,0,1,0.11083333333333334,1
PNR10048670,54,1,7,0.04583333333333333,0
PNR10048671,21,1,27,0.1525,0
PNR10048672,49,1,29,0.06416666666666666,0
PNR10048673,21,0,11,0.20916666666666667,0
PNR10048674,50,1,16,0.05333333333333333,0
PNR10048675,42,0,30,0.135,0
PNR10048676,35,0,10,0.12833333333333335,0
PNR10048677,20,1,7,0.13583333333333333,0
PNR10048678,21,1,13,0.14083333333333334,0
PNR10048679,40,1,5,0.04416666666666666,0
PNR10048680,33,0,33,0.14750000000000002,0
PNR10048681,49,1,4,0.04333333333333333,0
PNR10048682,64,1,1,0.18083333333333332,0
PNR10048683,63,0,11,0.25916666666666666,1
PNR10048684,24,0,63,0.2525,0
PNR10048685,43,0,6,0.115,0
PNR10048686,33,0,28,0.14333333333333334,0
PNR10048687,48,0,33,0.1375,0
PNR10048688,40,0,67,0.16583333333333333,1
PNR10048689,27,0,10,0.12833333333333335,0
PNR10048690,34,0,18,0.135,0
PNR10048691,37,0,23,0.12916666666666665,0
PNR10048692,51,0,3,0.1125,0
PNR10048693,48,0,7,0.11583333333333333,0
PNR10048694,21,1,62,0.18166666666666667,0
PNR10048695,26,0,4,0.12333333333333334,0
PNR10048696,21,0,2,0.2016666666666667,0
PNR10048697,74,0,33,0.27749999999999997,0
PNR10048698,40,1,32,0.06666666666666667,0
PNR10048699,75,0,24,0.27,0
PNR10048700,31,0,19,0.13583333333333333,0
PNR10048701,34,0,8,0.12666666666666668,0
PNR10048702,27,0,21,0.1375,1
PNR10048703,39,0,1,0.11083333333333334,0
PNR10048704,31,0,16,0.13333333333333333,0
PNR10048705,69,1,5,0.18416666666666667,0
PNR10048706,47,0,32,0.13666666666666666,0
PNR10048707,24,1,1,0.13083333333333333,0
PNR10048708,51,0,23,0.12916666666666665,1
PNR10048709,74,1,82,0.24833333333333332,0
PNR10048710,61,1,33,0.2075,0
PNR10048711,74,0,37,0.2808333333333333,1
PNR10048712,50,0,39,0.14250000000000002,0
PNR10048713,61,1,2,0.18166666666666667,1
PNR10048714,21,0,17,0.21416666666666667,0
PNR10048715,57,1,6,0.185,0
PNR10048716,32,1,16,0.06333333333333334,0
PNR10048717,51,0,40,0.14333333333333334,0
PNR10048718,28,0,3,0.12250000000000001,0
PNR10048719,72,0,22,0.2683333333333333,0
PNR10048720,30,1,34,0.07833333333333334,0
PNR10048721,46,1,11,0.049166666666666664,0
PNR10048722,67,1,28,0.20333333333333334,0
PNR10048723,42,1,1,0.040833333333333326,0
PNR10048724,24,0,15,0.21250000000000002,0
PNR10048725,37,1,3,0.042499999999999996,0
PNR10048726,32,1,10,0.058333333333333334,1
PNR10048727,27,1,1,0.050833333333333335,0
PNR10048728,42,1,4,0.04333333333333333,0
PNR10048729,74,1,19,0.19583333333333333,0
PNR10048730,50,0,15,0.1225,0
PNR10048731,60,0,63,0.3025,0
PNR10048732,67,0,6,0.255,0
PNR10048733,20,1,11,0.13916666666666666,0
PNR10048734,54,0,5,0.11416666666666667,0
PNR10048735,22,0,102,0.28500000000000003,1
PNR10048736,29,0,141,0.2375,0
PNR10048737,24,0,29,0.22416666666666668,0
PNR10048738,30,1,2,0.051666666666666666,0
PNR10048739,31,0,11,0.12916666666666668,0
PNR10048740,28,0,48,0.16,0
PNR10048741,30,1,23,0.06916666666666667,0
PNR10048742,18,0,24,0.22,0
PNR10048743,74,1,93,0.2575,0
PNR10048744,41,0,2,0.11166666666666666,0
PNR10048745,30,1,76,0.11333333333333333,0
PNR10048746,33,1,63,0.10250000000000001,0
PNR10048747,35,0,11,0.12916666666666668,0
PNR10048748,26,0,12,0.13,0
PNR10048749,55,0,5,0.11416666666666667,0
PNR10048750,56,1,2,0.18166666666666667,1
PNR10048751,45,1,15,0.05249999999999999,0
PNR10048752,41,1,9,0.047499999999999994,0
PNR10048753,29,1,19,0.06583333333333333,0
PNR10048754,26,1,69,0.10750000000000001,0
PNR10048755,48,1,1,0.040833333333333326,0
PNR10048756,69,0,23,0.26916666666666667,0
PNR10048757,40,1,20,0.05666666666666666,0
PNR10048758,52,1,36,0.06999999999999999,0
PNR10048759,31,1,83,0.11916666666666667,1
PNR10048760,45,0,11,0.11916666666666667,0
PNR10048761,40,0,9,0.1175,0
PNR10048762,37,0,8,0.11666666666666667,0
PNR10048763,34,0,11,0.12916666666666668,0
PNR10048764,45,0,3,0.1125,0
PNR10048765,36,0,1,0.11083333333333334,0
PNR10048766,39,0,6,0.115,0
PNR10048767,64,0,48,0.29,0
PNR10048768,31,1,28,0.07333333333333333,1
PNR10048769,30,0,19,0.13583333333333333,0
PNR10048770,46,0,51,0.1525,0
PNR10048771,61,1,8,0.18666666666666665,1
PNR10048772,33,0,44,0.15666666666666668,0
PNR10048773,55,1,2,0.04166666666666666,0
PNR10048774,47,1,49,0.08083333333333331,0
PNR10048775,43,1,30,0.06499999999999999,0
PNR10048776,29,0,89,0.19416666666666668,0
